id,message,original,genre
2469,"Hi, what's up I need information about Marcel de pi ( marculacet ) fifth section, cavaillon commune","Bonjou, koman nou ye? Mwen bezyen kon nen kek enfomasyon se Marcel de pi ( marclacet ) senkym seksyon komin kavayon.",direct
2470,Message not important. Only salutation to radio anchor.,"Bonjou louko, mwen se ylrick mwl, map koute radyo a dewon nan komin pestl. salye pou mwen jnmanyl rikli tires mesi paske radyo se pou mwen li ye ak tou n",direct
2471,SOS we need water and food we are around delmas 95 next to the carribean market after the bridge,sos nou bezwen dlo ak manje tanpri nou poko janm jwenn anyen nap mouri. nou nan delmas 95 pi ba caribean maket apri pon an. nou konte sou konpreyansyon nou mesi.,direct
2472,I live in Croix des Bouquets. I need food and shelter to survive,"Mwen pap viv anproves, map viv kwadbouk kay mwen kraze mwen pagen anyen poum viv.",direct
2473,Irrelevant message for radio anchor louko,"Bonjou louko nap koute radyo a nan digo son gresye seksyon peti boukan nap fe otorite yo konnen nou nan lari nap salye fanmi monexil la, fanmi jean louis",direct
2474,Every hour ask God for forgiveness for Haiti. Only God can save us in this. Send this message to ten other people ,"Chak 1 h 2 tan, mande gras, padon, mizerikod pou Ayiti! Fl ak lafwa, sel Bondye ki ka retire nou nan sa. .. Voye mesaj sa pou 10 lot moun!",direct
2475,".. . can no longer stand it. They are starting to become infected. Please do this for us. God will repay you. Our address is across from the Hotel Lambi Night Club, street. .. ",NE PEUVENT PAS SUPORTE ILS COMMENCENT A INFECTE TEMPRI FAIRE CA POUR NOUS DIEU VOUS REMETERA CA. NOTRE ADRESSE EST EN FACE HOTEL LE LAMBI NIGHT CLUB RUE,direct
2476,What cause that eq in jan 12..,KISA KI KOZE TRANBLEMAN DE TE 12 JANVYE A?,direct
2477,"I would like to know if I want to to go to Senegal, what I need to do. Also, is it only people who have been hurt who can go?",Mwen ta renmen konnen si poum al senegal ki sa poum fe. anplis tou eske c sel moun ki blese yo ki k ale.,direct
2478,Need food and shelter for 4 people,"Mwen rele kerline bellevue, m se yon reskape de tranbleman de terre a mwen se yon sinistre, m tap viv ak 3 frere mwen ki se pierreson, marc venel, henryg",direct
2479,Person is worried as to what will become of the ruins of their houses if they leave the capital. ,Lw dim gouvenman met machinn pm ale eske kay mw an kikraze a lap pranl san di anyen,direct
2481,"We're victims of the earthquake of January 12, 2010 we need your help, please help us bless you bnira we Diquini 63 rue ver","Nous sommes des victimes du seisme du 12 janvier 2010 nous avons besoin de votre aide, aidez nous svp le ciel vous benira nous sommes a diquini 63 rue ver",direct
2482,I would like foreign and Haitian officials to think about the exodus phenomenon. People who leave the capital cannot come back to it unless there are jobs created for them.,Mta renmen otorite etranje e Ayiti yo panse sou fenomin egzd rural la. Foul moun ki lise kapital la ka retounen ank si pa ta gen anplwa ki kreye nan vi,direct
2483,How many more aftershocks are we to expect? ,konbyen replik nou ka pran anko,direct
2484,) Family sleeping outside in the open - I'm a victim of the quake. I'm sleeping out in the open with my wife and child. I would love if we could be helped any way you can. Thanks. ,"Mwen se yon viktim nan twenbleman ti map demi nan rage avek madan, pitit. mwen ta renmin nou edem fason nou kapab mesi adres mwen ce marin rue bon-amie n",direct
2485,How will you do for the unable Ethe poor? ,Ki mwayen nap fe pou moun ki pa gen posiblite yo?,direct
2486,Hello We live in Zone Maurace which is in the komin port section.,Bonjou. Mwen abite nan zon Maurace ki se dezym seksyon komin port-,direct
2487,hello. we are victims of the earthquake because we lost relatives,salut. nou menm nou viktim de tranbleman ta a paske nou pedi pwch,direct
2488,I need a money transfer agency ( like western union ) that's open in Port au Prince please.,Tanpri gen biro transf ki ouv nan potoprens?,direct
2489,I would like to know how many marines are coming to Haiti.,Mwen ta renmen konnen konbyen ( marines ) ki antre an ayiti,direct
2491,Separate they haven't brought us anything for the big government is not a victim?,Apa yo pa pote anyen pou nou gran gwav?koman nou pa viktim?,direct
2493,I want to know how things. . yesterday.,Mwen anvi konen kijan bagay yo ye ?,direct
2494,Research my parents in the USofA. Thank you.,re chez mes parents les Etats-Unis. Merci,direct
2495,I never seen any response to me ,Epa nou pa janm voye repons yo pou mwen,direct
2496,"Hello, there is a doctor who lives here in Avenue N by Rue Muguet better than red cross here cross deprez who tries to send","Bonjour, gen yon mdecin ki rete nan avenue N Prolongue Rue Muguet pi ba croix rouge nan croix Deprez ki eseye voye Cv l nan adres www. jobpaw. com li pa k",direct
2498,".. . are separating them. please don't forget, we are begging. .. ",ap se pare yo tanpri pa blye n souple,direct
2499,The baby's diapers are under the rubble along with the rubber nipples/baby bottles. We greatly need your strong hands. ,es linges du bb se retrouent sous les decombes les biberons etc tous ce ki est primordiale pr un bebe alors nous avons besoin grandement tes mains fortes,direct
2500,"our neighborhood, the population is in great needs : health, drinking water, food, electricity in aunt, ect. For the committee ","notre quartier, la population se trouve dans de grand besoins : en sante, en eau potable, en nourriture, en eletricite, en tante, ect. Pour le comite",direct
2501,"Please send your (this could mean your or our) address either over this telephone or over the number in this message. He/she is making contact with us, thank you very much we are waiting for your response. ",tanpri voye adres nou swa sou telefon sa swa sou de numero ki nan mesaj sa li menm lap pran kontak ak nou mesi anpil nap tann repons nou,direct
2503,I need to go to Jacmel. where do I go to find transportation?,MWEN BESWEN ALE JACMEL KI KOTE POU MWEN PRAN MACHINE,direct
2504,there are people who would give me a hand so I would say thank you help me please,gen moun ki pou lonje men m ban mwen pou m ta di mesi ede m silvouple.,direct
2505,Where can I find a transfer bureau that's open?,Kib ki gen biro transfer ki ouv,direct
2506,"Hello, we need help at La Gonave because everyone from Port-au-Prince who is from La Gonave originally are coming back to their country",Bonjour nou bezwen ed nan lagonav paske tout moun p-au-p yo ki moun lagonav antre nan peyi yo.,direct
2507,"Almost everyone in Carrefour is hungry. People in Repo 32 and 50, Lamantin 52 and 54.","Prske tout moun nan k-fou grangou, mon repo 32 a 50, lamantin 52, 54. ray.",direct
2508,"Hello, I write to you just to wonder up to what point you must help association studying belloc leogane to help find food for the population","Bonjour, je vous ecris juste pour vous demander dans quelle mesure vous devez aider association etudiant belloc leogane pour joindre manger pour populatio",direct
2509,Are the americans coming to occupy,"EST CE QUE LES AMERICAINS VIENNENT POUR NOUS OCCUPER OU NOUS AIDER, OU NOUS OCCUPER APRES AVOIR NOUS AIDER?",direct
2510,Good Morning Why haven't they visited us in Grand Saline Section Lambi? If it wasn't for god we will be dead. Thank you,( Bonjou pouki sa yo pa janm vizite nou nan grande saline-zone le lambi. Si se pat Bondye nou tap mouri. Mesi ),direct
2512,Please come help us. We are in section 24 in Gressier. The whole community is hungry.,Pote n sekou nou nan gresye 24m seksyon se tout pap la ki grangou.,direct
2513,I'm in Gonaives. life is impossible for me,M gonaive lavi a enposib pou mwen,direct
2516,Say a word for the people of Gressier section 24 ( Ti Bokan ). Pierre,Di you mo pou moun gresye 24m seksyon ( ti boukan ) pierre,direct
2517,"My friends, after God, it is on you that I count. Please hear me, there are 3 children with me and a niece. It could be a little food or a little money. What God puts in your heart.",Mezan mi apre bondye sesou nou mwenkonte tanpri tan mwen 3timoun avm avek mwen eyon nys mwen temet yonti man je oubyen yontikob sabondye mete souker no,direct
2518,"Please remember us, we are on a little land in Santo, 20b, Chekina Alley, behind the philanthropy school. They gave food really close but they didn't reach us. In total we are 22 people. ","Silvoupl, panse ak nou non, nou sou yon ti teren nan santo 20b riyl chekina, dey lekol filantwp la. yo bay manje tou pre nou men yo pa rive koten. antou nou 22",direct
2519,condition bloody about / undergoing children delivery corner of delmas 31 and rue marien ,"Non mwen se luaint luoit madanm mwen ansent li rive le poul akouche nou nan delma 31 ri maryen n 21 nan lakou legliz apostolik anfas site jeremi, mpa",direct
2521,"I am all alone. I would like to move, but I don't see where to, and I have a child. ",j. ai l. honneur de vous adresser d. une maniere respectueuse. je suis tout seul j. aimerais etre deplasser. mais je ne vois  l. endroit o je vais un petit,direct
2522,HOW can do you help me please?,HOW can do you help me please?,direct
2525,"Since January the 12th, people who lives in NWAL, and area in Croix-des-bouquet, never receives any form of aid from the authorities. People who lives there have a lot of problems they need water, food, medications. Please pass this message around for me ","DEPI 12 jan popilasyon nwal ( kwadbouk ) pa janm jwenn ed nan men oken otorite, moun yo gen pwoblem dlo, mange, medikaman. PASE MESAJ LA POU MWEN SVP.",direct
2526,Please make sure that the food distributed is not sold. Create a security system while you distrubute the food,"veillez surtt a c kon n vende pa les nourritures distribuees, creez 1 systeme d securite pdt ke lon distribue les nourritures",direct
2527,"Please, we need food, medication etc. WE are in the croix-des-mission, Rail road, original impass ( dead end ) #17. Thanks","Si vou pl nou bezwen mange, medikaman etc. se nan crois-des-missions rue Rail impasse originale#17. MERCI. ...",direct
2528,me because I am very beaten up/bruised,me par ce que jesuis vraiment courbatue,direct
2529,greetings to you who want to help in this situation. Beauduy needs your help. please it's an emergency,Salutation a vous qui voulex aider ( dans ses problemes la zone Beauduy sollite votre aide ) svp en urgence.,direct
2530,We need much help like food and flour,nou bezwen anpil d tankou manje fari n sikak tout lot kalite mwen se ( jean fritzner ),direct
2531,Need food and Mobile bathroom. This is urgent Thanks,"OURRITURES, DE LATRINES MOBILES. URGENT. MERCI.",direct
2532,What can we do with the children regarding school and when will the people of duval in croix des bouquets get food to put in their bellies?,Ki sa pou nou fe ak timoun yo kosnan lekol la e pui kile moun duval nan croi des bouket ap jwen manje pou met nan vant yo,direct
2533,We're counting on you because we can't suffer/withstand anymore,e tet mwen sou konte nou paske mwen pa kapab soufri anko,direct
2534,We can't take anymore please intervene for us near antenna D,nou pa kapab ank souple f entvansyon pou nou e se a kote antan d,direct
2535,My house is destroyed corner of route de frrea and rue corlette ,"ma maison a t de truite.DELVA MENDELSONrou-te de frere,rue corlette.",direct
2536,"we went to find our family in Santo Domingo but we dont have any money for the Visa because we've lost everything in the earthquake, please help me tell me what to do in this situation thank you in advance ","n al jwenn faminou sen domeng men noupagen kob poun met visa pasknou sinistre nan sysm, tanpri dm  voye dim tou kisapou mwen fe nan kasa?Msi 2ja.",direct
2537,Hello I'm a security guard for the Digicel antenna HDO 368 I have a lot of problems my house was destroyed by Gode mountain. I need you to forward this message please I'm at truncated,bonjou mwen se yon gadyn antan digicel hdo 368 mwen gen gro problem kay mwen kraze morne gode. Mwen mande pou nou fe mesaj sa pase pou mwen s. v. p mwen ma,direct
